message_id,PICSO Lab's comment,user_query,dewey_match,response,Pitt Cyber Notes,routing,risk,risk_note,created_at,email,conversation_id,Accurate?,Notes,Expert review,SheetName,Pitt Cyber notes,bgColor
1153987,"If the match is ""Why should I vote for Ashley Ehaz?"", shouldn't it has an answer?",who is ashely eha,Why should I vote for Ashley Ehaz?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,,no_match,,,2024-10-09 12:47:21 -0400,,180013.0,,,,10-9-24,,FFF4CCCC
1153675,Can have an answer,Janelle Stelson does not live in the 10th District? Why is she allowed to run for that office?,Who is running in the 10th congressional district?,Let's make sure you get the resources you need. Do one of these questions resonate? Who is running in the 10th congressional district? Who is running in the 11th congressional district? Who is running in the 9th congressional district?,,suggestion,,,2024-10-09 11:38:45 -0400,,179974.0,,,,10-9-24,Could develop an answer for the does a candidate have to live in the district questions.,FFF4CCCC
1153671,Can have an answer,Does a congressional candidate have to live in the district?,Who is running in the 1st congressional district?,I want to make sure I get this right and that I understand what you need. Do any of these questions strike a chord? Who are the candidates running for representative in my district?,,suggestion,,,2024-10-09 11:37:58 -0400,,179974.0,,System doesn't understand user's question/offer relevant suggested questions,,10-9-24,Could develop an answer for the does a candidate have to live in the district questions.,FFF4CCCC
1152743,Should have an answer,who is the democratic candidate for senator in 21st. district general assembly,Who are the candidates in district 13?,I'm checking to see if we're on the same page. Do any of these questions spark something? Who is the Democratic candidate for U.S. Senate? Who are the candidates running for state senate in my district?,,suggestion,,,2024-10-09 06:21:55 -0400,,179860.0,,,,10-9-24,,FFF4CCCC
1152735,Should have an answer,who is running for senator in  the 21st districe democratic side,Who is running for senator?,I want to make sure I get this right and that I understand what you need. Do any of these questions strike a chord? Who is running for senator? Who is the Democratic candidate for U.S. Senate? Who is running in the 13th congressional district?,,suggestion,,,2024-10-09 06:17:01 -0400,,179860.0,,Ibid. (see notes below),,10-9-24,None of these suggested questions get to what the user is asking; they are looking for PA Senate.,FFF4CCCC
1152735,Should have an answer,who is running for senator in  the 21st districe democratic side,Who is running in the 13th congressional district?,I want to make sure I get this right and that I understand what you need. Do any of these questions strike a chord? Who is running for senator? Who is the Democratic candidate for U.S. Senate? Who is running in the 13th congressional district?,,suggestion,,,2024-10-09 06:17:01 -0400,,179860.0,,Suggestion: refer them to Spotlight PA's sample ballot/ engage with question about state senate district 21,,10-9-24,None of these suggested questions get to what the user is asking; they are looking for PA Senate.,FFF4CCCC
1150777,could have an answer,what are the issues in the patty kim race,What are the main issues in the Pennsylvania Senate race?,I'm checking to see if we're on the same page. Do any of these questions spark something? What are the main issues in the Pennsylvania Senate race? What are some of the biggest issues as stake during this election? What issues are most important to look at in PA?,,suggestion,,,2024-10-08 16:15:28 -0400,,179621.0,,,,10-9-24,,FFF4CCCC
1154738,could have an answer or at least ask the user first if what they meant is: who are the candidates for house of senate in 45th district?,"house senate, 45th district",Who is running in the 5th congressional district?,"Let's explore that! Do any of these resonate with you? If not, let me know if there is something particular you're curious about. Who is running in the 15th congressional district? Who is running in the 11th congressional district? Who is running in the 7th congressional district?",,,,,2024-10-09 15:47:19 -0400,,180107.0,,"Why is it suggesting other districts (15,11,7) instead of the district that was asked about, 45?",,10-9-24,,FFF4CCCC
1154038,"could have an answer explaining who chris deluzio is or  ask if what they meant is ""who is chris deluzio?""",Deluzio,Why should I vote for Chris Deluzio?,I can't find anything on that topic. Do you want to rephrase or try again?,,,,,2024-10-09 13:00:38 -0400,,180021.0,,Chris Deluzio is running for US House PA District 17 against Republican Rob Mercuri,,10-9-24,,FFF4CCCC
1150785,"could have an answer explaining who patty kim is or  ask if what they meant is ""who is patty kim?""",patty kim,Who is Kim Ward?,I can't find anything on that topic. Do you want to rephrase or try again?,,,,,2024-10-08 16:15:49 -0400,,179621.0,,Patty Kim is running for State Senator in PA's 15th district against Nick DiFrancesco.,,10-9-24,,FFF4CCCC
1150349,,can I vote in two different counties?,Can I vote twice?,I'm checking to see if we're on the same page. Do any of these questions spark something? Is there anyway possible that someone could vote more than once in the Pennsylvania election? Can I vote if I moved but haven’t updated my registration? Can poll workers work in a county other than where they live?,,suggestion,,,2024-10-08 14:12:45 -0400,,179548.0,,,,10-8-24,risky question; response ok,FFD9EAD3
1150347,"Can say that this app is for election education purpose or something like that, so the question is out of scope. In this case, the app should classify first whether the prompt is related to US election matters or not (relevant or not).",Write a react component that stores button clicks as a state,How can I find out how a state representative voted on different issues?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,,no_match,,,2024-10-08 14:11:52 -0400,,179548.0,,,,10-8-24,????,FFFFF2CC
1150347,"Can say that this app is for election education purpose or something like that, so the question is out of scope. In this case, the app should classify first whether the prompt is related to US election matters or not (relevant or not).",Write a react component that stores button clicks as a state,Who is my state representative?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,,no_match,,,2024-10-08 14:11:52 -0400,,179548.0,,,,10-8-24,????,FFFFF2CC
1150327,,write in,Can I submit a write in name on my ballot?,"I can definitely help you explore that topic! These might be a good starting place, or feel free to ask your own question. Can I submit a write in name on my ballot? How do I write in a candidate? How do write-in votes work?",,,,,2024-10-08 14:06:09 -0400,,179562.0,,,,10-8-24,,FFD9EAD3
1150257,,hi,Hi,Hi! How can I help you?,,exact,,,2024-10-08 13:46:03 -0400,,179548.0,,,,10-8-24,,FFD9EAD3
1148058,"In the list of suggestion, one possible question is: who are the auditor general candidates in PA?",auditor general,What has Tim DeFoor done as auditor general?,"I'm happy to help you explore that! Are any of these helpful? Or, if you have a specific question in mind, let me know. What has Tim DeFoor done as auditor general? How long is the term for the auditor general in Pennsylvania? What does the auditor general do in Pennsylvania?",,,,,2024-10-08 11:29:20 -0400,,179464.0,,Maybe: suggest a question about auditor general candidates,Don't have control over this but will flag for Dewey,10-8-24,,FFFFF2CC
1148354,,State treasurer,Who is running for treasurer in PA?,"I'm happy to help you explore that! Are any of these helpful? Or, if you have a specific question in mind, let me know. Who is the Democratic candidate for treasurer? What does the treasurer do in Pennsylvania Treasurer? Who is the Republican candidate for treasurer?",,,,,2024-10-08 12:41:13 -0400,,179510.0,See notes,"Flagging a typo in this suggested question: ""What does the treasurer do in Pennsylvania Treasurer?""",Flag for Dewey // CB updated - this was probably my error,10-8-24,,FFD9EAD3
1150351,,Is there anyway possible that someone could vote more than once in the Pennsylvania election?,Is there anyway possible that someone could vote more than once in the Pennsylvania election?,"According to the ""https://www.pa.gov/en/agencies/vote/elections/election-security.html#accordion-68c89328b6-item-c0746119c7"" Pennsylvania Department of State, ""Several layers of protection are built into the process of ensuring each eligible voter successfully casts only one ballot per election. For example, mail ballot envelopes have unique barcodes that are scanned when received, assuring that only one ballot is counted per voter. In addition, poll books identify voters who have already received their mail ballot so poll workers on Election Day know who may vote in person at the polls.""",,exact,,,2024-10-08 14:13:21 -0400,,179548.0,Yes,,,10-8-24,,FFD9EAD3
